3.31
3.31
3.58
3.58
3.58
3.21
3.21
3.21
1.33
1.33
6.33
6.33
6.33
6.12
6.12
6.12
13.66
13.66
13.66
6.49
6.49
6.49
1.07
1.07
1.07
1.06
1.06
1.06
2.03
2.03
2.03
2.03
2.03
3.79
3.79
3.79
3.79
2.68
2.68
2.68
2.68
2.68
1.46
1.46
1.46
1.46
1.46
1.49
1.49
1.49
1.49
4.29
4.29
4.29
4.29
4.29
4.29
1.38
1.38
1.38
1.38
1.38
1.38
2.24
2.24
2.24
2.24
2.24
2.24
5.49
5.49
5.49
5.49
5.49
5.49
1.02
1.02
1.02
1.02
1.02
1.83
1.83
1.83
1.83
1.83
1.1
1.1
1.1
1.1
1.1
1.1
1.31
1.31
1.31
1.31
1.31
1.31
1
1
1
1
1
1.18
1.18
1.18
1.18
1.18
1.18
6.94
6.94
6.94
6.94
6.94
6.94
2.12
2.12
2.12
2.12
2.12
1.62
1.62
1.62
1.62
1.62
1.62
1.19
1.19
1.19
1.19
1.19
1.19
1.9
1.9
1.9
1.9
1.9
1.95
1.95
1.95
1.95
1.95
1.95
1.91
1.91
1.91
1.91
1.91
1.91
1.33
1.33
1.33
1.33
1.33
1.17
1.17
1.17
1.17
1.59
1.59
1.59
1.59
1.59
1.59
1.59
2.32
2.32
2.32
2.32
2.32
2.32
2.32
2.32
5.83
5.83
5.83
5.83
5.83
5.83
5.83
3.77
3.77
3.77
3.77
3.77
3.77
3.77
3.77
3.77
3.77
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
2.79
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.51
1.94
1.94
1.94
3.08
3.08
3.08
3.08
3.08
3.08
2.34
2.34
2.34
2.34
2.34
2.34
2.34
2.34
2.34
1.23
1.23
1.23
1.19
1.19
1.19
1.19
1.91
1.91
1.91
1.11
1.11
1.11
1.11
14.97
14.97
14.97
14.97
1.17
1.17
1.17
14.49
14.49
14.49
14.49
1.39
1.39
1.39
1.39
1.39
1.39
3.24
3.24
3.24
6.92
6.92
6.92
6.81
6.81
6.81
11.52
11.52
11.52
2.69
2.69
2.69
2.16
2.16
2.16
1.55
1.55
1.55
2.88
2.88
2.88
1.72
1.72
1.72
1.08
1.08
1.08
7.7
7.7
7.7
7.7
1.58
1.58
1.58
1.58
1.59
1.59
1.59
1.59
1.06
1.06
1.06
1.06
1
1
1
7.27
7.27
7.27
7.27
3.41
3.41
3.41
3.41
1.14
1.14
1.14
1.14
3.9
3.9
3.9
3.9
21.2
21.2
21.2
21.2
2.2
2.2
2.2
2.2
10.08
10.08
10.08
10.08
1.2
1.2
1.2
1.2
6.22
6.22
6.22
1.23
1.23
1.23
1.23
1.12
1.12
1.12
1.12
1.37
1.37
4.33
4.33
4.33
1.91
1.91
1.91
2.15
2.15
2.15
2.15
1.02
1.02
1.02
1.02
1.57
1.57
1.57
1.57
3.67
3.67
3.67
3.67
1.72
1.72
1.72
1.72
1.1
1.1
1.1
1.1
4.58
4.58
4.58
4.73
4.73
1.03
1.03
1.03
1.03
2.44
2.44
2.44
2.44
3.28
