Timestamp,Event,Value,Predicted_Crash
2026-08-15 14:22:59,Live Multiplier,9.62,
2026-08-15 14:22:59,Live Multiplier,9.62,
2026-08-15 14:22:59,Live Multiplier,9.68,
2026-08-15 14:22:59,Live Multiplier,9.68,
2026-08-15 14:22:59,Live Multiplier,9.68,
2026-08-15 14:22:59,Live Multiplier,9.76,
2026-08-15 14:22:59,Live Multiplier,9.76,
2026-08-15 14:22:59,Live Multiplier,9.76,
2026-08-15 14:22:59,Live Multiplier,9.85,
2026-08-15 14:22:59,Live Multiplier,9.85,
2026-08-15 14:22:59,Live Multiplier,9.85,
2026-08-15 14:22:59,Live Multiplier,9.93,
2026-08-15 14:22:59,Live Multiplier,9.93,
2026-08-15 14:22:59,Live Multiplier,9.93,
2026-08-15 14:22:59,Live Multiplier,10.02,
2026-08-15 14:22:59,Live Multiplier,10.02,
2026-08-15 14:22:59,Live Multiplier,10.02,
2026-08-15 14:22:59,Live Multiplier,10.11,
2026-08-15 14:22:59,Live Multiplier,10.11,
2026-08-15 14:22:59,Live Multiplier,10.11,
2026-08-15 14:22:59,Live Multiplier,10.2,
2026-08-15 14:22:59,Live Multiplier,10.2,
2026-08-15 14:22:59,Live Multiplier,10.2,
2026-08-15 14:22:59,Live Multiplier,10.28,
2026-08-15 14:22:59,Live Multiplier,10.28,
2026-08-15 14:22:59,Live Multiplier,10.37,
2026-08-15 14:22:59,Live Multiplier,10.37,
2026-08-15 14:23:00,Live Multiplier,10.28,
2026-08-15 14:23:00,Live Multiplier,10.37,
2026-08-15 14:23:00,Live Multiplier,10.46,
2026-08-15 14:23:00,Live Multiplier,10.46,
2026-08-15 14:23:00,Live Multiplier,10.46,
2026-08-15 14:23:00,Live Multiplier,10.55,
2026-08-15 14:23:00,Live Multiplier,10.55,
2026-08-15 14:23:00,Live Multiplier,10.55,
2026-08-15 14:23:00,Live Multiplier,10.65,
2026-08-15 14:23:00,Live Multiplier,10.65,
2026-08-15 14:23:00,Live Multiplier,10.65,
2026-08-15 14:23:00,Live Multiplier,10.74,
2026-08-15 14:23:00,Live Multiplier,10.74,
2026-08-15 14:23:00,Live Multiplier,10.74,
2026-08-15 14:23:00,Live Multiplier,10.83,
2026-08-15 14:23:00,Live Multiplier,10.83,
2026-08-15 14:23:00,Live Multiplier,10.83,
2026-08-15 14:23:00,Live Multiplier,10.93,
2026-08-15 14:23:00,Live Multiplier,10.93,
2026-08-15 14:23:00,Live Multiplier,10.93,
2026-08-15 14:23:00,Live Multiplier,11.02,
2026-08-15 14:23:00,Live Multiplier,11.02,
2026-08-15 14:23:00,Live Multiplier,11.02,
2026-08-15 14:23:00,Live Multiplier,11.12,
2026-08-15 14:23:00,Live Multiplier,11.12,
2026-08-15 14:23:00,Live Multiplier,11.12,
2026-08-15 14:23:00,Live Multiplier,11.22,
2026-08-15 14:23:00,Live Multiplier,11.22,
2026-08-15 14:23:00,Live Multiplier,11.22,
2026-08-15 14:23:00,Live Multiplier,11.31,
2026-08-15 14:23:01,Live Multiplier,11.41,
2026-08-15 14:23:01,Live Multiplier,11.31,
2026-08-15 14:23:01,Live Multiplier,11.41,
2026-08-15 14:23:01,Live Multiplier,11.31,
2026-08-15 14:23:01,Live Multiplier,11.41,
2026-08-15 14:23:01,Live Multiplier,11.51,
2026-08-15 14:23:01,Live Multiplier,11.51,
2026-08-15 14:23:01,Live Multiplier,11.51,
2026-08-15 14:23:01,Live Multiplier,11.61,
2026-08-15 14:23:01,Live Multiplier,11.61,
2026-08-15 14:23:01,Live Multiplier,11.61,
2026-08-15 14:23:01,Live Multiplier,11.71,
2026-08-15 14:23:01,Live Multiplier,11.71,
2026-08-15 14:23:01,Live Multiplier,11.71,
2026-08-15 14:23:01,Live Multiplier,11.81,
2026-08-15 14:23:01,Live Multiplier,11.81,
2026-08-15 14:23:01,Live Multiplier,11.81,
2026-08-15 14:23:01,Live Multiplier,11.92,
2026-08-15 14:23:01,Live Multiplier,11.92,
2026-08-15 14:23:01,Live Multiplier,11.92,
2026-08-15 14:23:01,Live Multiplier,12.02,
2026-08-15 14:23:01,Live Multiplier,12.02,
2026-08-15 14:23:01,Live Multiplier,12.02,
2026-08-15 14:23:01,Live Multiplier,12.13,
2026-08-15 14:23:01,Live Multiplier,12.13,
2026-08-15 14:23:01,Live Multiplier,12.13,
2026-08-15 14:23:01,Live Multiplier,12.23,
2026-08-15 14:23:01,Live Multiplier,12.23,
2026-08-15 14:23:01,Live Multiplier,12.23,
2026-08-15 14:23:01,Live Multiplier,12.34,
2026-08-15 14:23:01,Live Multiplier,12.34,
2026-08-15 14:23:01,Live Multiplier,12.34,
2026-08-15 14:23:02,Live Multiplier,12.44,
2026-08-15 14:23:02,Live Multiplier,12.44,
2026-08-15 14:23:02,Live Multiplier,12.44,
2026-08-15 14:23:02,Live Multiplier,12.55,
2026-08-15 14:23:02,Live Multiplier,12.55,
2026-08-15 14:23:02,Live Multiplier,12.55,
2026-08-15 14:23:02,Live Multiplier,12.66,
2026-08-15 14:23:02,Live Multiplier,12.66,
2026-08-15 14:23:02,Live Multiplier,12.66,
2026-08-15 14:23:02,Live Multiplier,12.77,
2026-08-15 14:23:02,Live Multiplier,12.77,
2026-08-15 14:23:02,Live Multiplier,12.77,
2026-08-15 14:23:02,Live Multiplier,12.88,
2026-08-15 14:23:02,Live Multiplier,12.88,
2026-08-15 14:23:02,Live Multiplier,12.88,
2026-08-15 14:23:02,Live Multiplier,12.99,
2026-08-15 14:23:02,Live Multiplier,12.99,
2026-08-15 14:23:02,Live Multiplier,12.99,
2026-08-15 14:23:02,Live Multiplier,13.11,
2026-08-15 14:23:02,Live Multiplier,13.11,
2026-08-15 14:23:02,Live Multiplier,13.11,
2026-08-15 14:23:02,Live Multiplier,13.22,
2026-08-15 14:23:02,Live Multiplier,13.22,
2026-08-15 14:23:02,Live Multiplier,13.22,
2026-08-15 14:23:02,Live Multiplier,13.34,
2026-08-15 14:23:02,Live Multiplier,13.34,
2026-08-15 14:23:02,Live Multiplier,13.34,
2026-08-15 14:23:02,Live Multiplier,13.45,
2026-08-15 14:23:02,Live Multiplier,13.45,
2026-08-15 14:23:02,Live Multiplier,13.45,
2026-08-15 14:23:03,Live Multiplier,13.57,
2026-08-15 14:23:03,Live Multiplier,13.57,
2026-08-15 14:23:03,Live Multiplier,13.57,
2026-08-15 14:23:03,Live Multiplier,13.69,
2026-08-15 14:23:03,Live Multiplier,13.69,
2026-08-15 14:23:03,Live Multiplier,13.69,
2026-08-15 14:23:03,Live Multiplier,13.81,
2026-08-15 14:23:03,Live Multiplier,13.81,
2026-08-15 14:23:03,Live Multiplier,13.81,
2026-08-15 14:23:03,Live Multiplier,13.93,
2026-08-15 14:23:03,Live Multiplier,13.93,
2026-08-15 14:23:03,Live Multiplier,13.93,
2026-08-15 14:23:03,Live Multiplier,14.05,
2026-08-15 14:23:03,Live Multiplier,14.05,
2026-08-15 14:23:03,Live Multiplier,14.05,
2026-08-15 14:23:03,Crash,14.09,
2026-08-15 14:23:03,Crash,14.09,
2026-08-15 14:23:03,Crash,14.09,
2026-08-15 14:23:06,Round Start,,0
2026-08-15 14:23:06,Round Start,,0
2026-08-15 14:23:06,Round Start,,0
2026-08-15 14:23:12,Live Multiplier,1,
2026-08-15 14:23:12,Live Multiplier,1,
2026-08-15 14:23:12,Live Multiplier,1,
2026-08-15 14:23:12,Live Multiplier,1.01,
2026-08-15 14:23:12,Live Multiplier,1.01,
2026-08-15 14:23:12,Live Multiplier,1.01,
2026-08-15 14:23:12,Live Multiplier,1.02,
2026-08-15 14:23:12,Live Multiplier,1.03,
2026-08-15 14:23:12,Live Multiplier,1.02,
2026-08-15 14:23:12,Live Multiplier,1.03,
2026-08-15 14:23:12,Live Multiplier,1.02,
2026-08-15 14:23:12,Live Multiplier,1.03,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.04,
2026-08-15 14:23:12,Live Multiplier,1.05,
2026-08-15 14:23:12,Live Multiplier,1.05,
2026-08-15 14:23:12,Live Multiplier,1.05,
2026-08-15 14:23:12,Live Multiplier,1.06,
2026-08-15 14:23:12,Live Multiplier,1.06,
2026-08-15 14:23:12,Live Multiplier,1.06,
2026-08-15 14:23:12,Live Multiplier,1.07,
2026-08-15 14:23:12,Live Multiplier,1.07,
2026-08-15 14:23:12,Live Multiplier,1.07,
2026-08-15 14:23:13,Live Multiplier,1.08,
2026-08-15 14:23:13,Live Multiplier,1.08,
2026-08-15 14:23:13,Live Multiplier,1.08,
2026-08-15 14:23:13,Live Multiplier,1.09,
2026-08-15 14:23:13,Live Multiplier,1.09,
2026-08-15 14:23:13,Live Multiplier,1.09,
2026-08-15 14:23:13,Live Multiplier,1.1,
2026-08-15 14:23:13,Live Multiplier,1.1,
2026-08-15 14:23:13,Live Multiplier,1.1,
2026-08-15 14:23:13,Live Multiplier,1.11,
2026-08-15 14:23:13,Live Multiplier,1.11,
2026-08-15 14:23:13,Live Multiplier,1.11,
2026-08-15 14:23:13,Live Multiplier,1.12,
2026-08-15 14:23:13,Live Multiplier,1.12,
2026-08-15 14:23:13,Live Multiplier,1.12,
2026-08-15 14:23:13,Live Multiplier,1.13,
2026-08-15 14:23:13,Live Multiplier,1.13,
2026-08-15 14:23:13,Live Multiplier,1.13,
2026-08-15 14:23:13,Live Multiplier,1.14,
2026-08-15 14:23:13,Live Multiplier,1.14,
2026-08-15 14:23:13,Live Multiplier,1.14,
2026-08-15 14:23:13,Live Multiplier,1.15,
2026-08-15 14:23:13,Live Multiplier,1.15,
2026-08-15 14:23:13,Live Multiplier,1.15,
2026-08-15 14:23:13,Live Multiplier,1.16,
2026-08-15 14:23:13,Live Multiplier,1.16,
2026-08-15 14:23:13,Live Multiplier,1.16,
2026-08-15 14:23:13,Live Multiplier,1.17,
2026-08-15 14:23:13,Live Multiplier,1.17,
2026-08-15 14:23:13,Live Multiplier,1.17,
2026-08-15 14:23:14,Live Multiplier,1.18,
2026-08-15 14:23:14,Live Multiplier,1.18,
2026-08-15 14:23:14,Live Multiplier,1.18,
2026-08-15 14:23:14,Live Multiplier,1.19,
2026-08-15 14:23:14,Live Multiplier,1.19,
2026-08-15 14:23:14,Live Multiplier,1.19,
2026-08-15 14:23:14,Live Multiplier,1.2,
2026-08-15 14:23:14,Live Multiplier,1.2,
2026-08-15 14:23:14,Live Multiplier,1.2,
2026-08-15 14:23:14,Live Multiplier,1.21,
2026-08-15 14:23:14,Live Multiplier,1.21,
2026-08-15 14:23:14,Live Multiplier,1.21,
2026-08-15 14:23:14,Live Multiplier,1.23,
2026-08-15 14:23:14,Live Multiplier,1.23,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.23,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.24,
2026-08-15 14:23:14,Live Multiplier,1.25,
2026-08-15 14:23:14,Live Multiplier,1.25,
2026-08-15 14:23:14,Live Multiplier,1.25,
2026-08-15 14:23:14,Live Multiplier,1.26,
2026-08-15 14:23:14,Live Multiplier,1.26,
2026-08-15 14:23:14,Live Multiplier,1.27,
2026-08-15 14:23:14,Live Multiplier,1.27,
2026-08-15 14:23:14,Live Multiplier,1.26,
2026-08-15 14:23:14,Live Multiplier,1.27,
2026-08-15 14:23:15,Live Multiplier,1.29,
2026-08-15 14:23:15,Live Multiplier,1.29,
2026-08-15 14:23:15,Live Multiplier,1.29,
2026-08-15 14:23:15,Crash,1.29,
2026-08-15 14:23:15,Crash,1.29,
2026-08-15 14:23:15,Crash,1.29,
2026-08-15 14:23:18,Round Start,,0
2026-08-15 14:23:18,Round Start,,0
2026-08-15 14:23:19,Round Start,,0
2026-08-15 14:23:23,Live Multiplier,1,
2026-08-15 14:23:23,Live Multiplier,1,
2026-08-15 14:23:23,Live Multiplier,1,
2026-08-15 14:23:23,Live Multiplier,1.01,
2026-08-15 14:23:23,Live Multiplier,1.01,
2026-08-15 14:23:23,Live Multiplier,1.01,
2026-08-15 14:23:23,Live Multiplier,1.02,
2026-08-15 14:23:23,Live Multiplier,1.02,
2026-08-15 14:23:23,Live Multiplier,1.02,
2026-08-15 14:23:24,Live Multiplier,1.03,
2026-08-15 14:23:24,Live Multiplier,1.03,
2026-08-15 14:23:24,Live Multiplier,1.03,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.04,
2026-08-15 14:23:24,Live Multiplier,1.05,
2026-08-15 14:23:24,Live Multiplier,1.05,
2026-08-15 14:23:24,Live Multiplier,1.06,
2026-08-15 14:23:24,Live Multiplier,1.06,
2026-08-15 14:23:24,Live Multiplier,1.05,
2026-08-15 14:23:24,Live Multiplier,1.06,
2026-08-15 14:23:24,Live Multiplier,1.07,
2026-08-15 14:23:24,Live Multiplier,1.07,
2026-08-15 14:23:24,Live Multiplier,1.07,
2026-08-15 14:23:24,Live Multiplier,1.08,
2026-08-15 14:23:24,Live Multiplier,1.08,
2026-08-15 14:23:24,Live Multiplier,1.08,
2026-08-15 14:23:24,Live Multiplier,1.09,
2026-08-15 14:23:24,Live Multiplier,1.09,
2026-08-15 14:23:24,Live Multiplier,1.09,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.13,
2026-08-15 14:23:25,Live Multiplier,1.14,
2026-08-15 14:23:25,Live Multiplier,1.14,
2026-08-15 14:23:25,Live Multiplier,1.14,
2026-08-15 14:23:25,Live Multiplier,1.15,
2026-08-15 14:23:25,Live Multiplier,1.15,
2026-08-15 14:23:25,Live Multiplier,1.15,
2026-08-15 14:23:25,Live Multiplier,1.16,
2026-08-15 14:23:25,Live Multiplier,1.16,
2026-08-15 14:23:25,Live Multiplier,1.16,
2026-08-15 14:23:25,Live Multiplier,1.17,
2026-08-15 14:23:25,Live Multiplier,1.17,
2026-08-15 14:23:25,Live Multiplier,1.17,
2026-08-15 14:23:25,Live Multiplier,1.18,
2026-08-15 14:23:25,Live Multiplier,1.18,
2026-08-15 14:23:25,Live Multiplier,1.18,
2026-08-15 14:23:25,Live Multiplier,1.19,
2026-08-15 14:23:25,Live Multiplier,1.19,
2026-08-15 14:23:25,Live Multiplier,1.19,
2026-08-15 14:23:25,Live Multiplier,1.2,
2026-08-15 14:23:25,Live Multiplier,1.2,
2026-08-15 14:23:25,Live Multiplier,1.21,
2026-08-15 14:23:25,Live Multiplier,1.2,
2026-08-15 14:23:25,Live Multiplier,1.21,
2026-08-15 14:23:26,Live Multiplier,1.22,
2026-08-15 14:23:26,Live Multiplier,1.22,
2026-08-15 14:23:26,Live Multiplier,1.21,
2026-08-15 14:23:26,Live Multiplier,1.22,
2026-08-15 14:23:26,Live Multiplier,1.23,
2026-08-15 14:23:26,Live Multiplier,1.23,
2026-08-15 14:23:26,Live Multiplier,1.23,
2026-08-15 14:23:26,Live Multiplier,1.24,
2026-08-15 14:23:26,Live Multiplier,1.24,
2026-08-15 14:23:26,Live Multiplier,1.24,
2026-08-15 14:23:26,Live Multiplier,1.25,
2026-08-15 14:23:26,Live Multiplier,1.25,
2026-08-15 14:23:26,Live Multiplier,1.25,
2026-08-15 14:23:26,Live Multiplier,1.26,
2026-08-15 14:23:26,Live Multiplier,1.26,
2026-08-15 14:23:26,Live Multiplier,1.26,
2026-08-15 14:23:26,Live Multiplier,1.27,
2026-08-15 14:23:26,Live Multiplier,1.27,
2026-08-15 14:23:26,Live Multiplier,1.27,
2026-08-15 14:23:26,Live Multiplier,1.29,
2026-08-15 14:23:26,Live Multiplier,1.29,
2026-08-15 14:23:26,Live Multiplier,1.3,
2026-08-15 14:23:26,Live Multiplier,1.3,
2026-08-15 14:23:26,Live Multiplier,1.31,
2026-08-15 14:23:26,Live Multiplier,1.32,
2026-08-15 14:23:26,Live Multiplier,1.33,
2026-08-15 14:23:27,Live Multiplier,1.29,
2026-08-15 14:23:27,Live Multiplier,1.3,
2026-08-15 14:23:27,Live Multiplier,1.31,
2026-08-15 14:23:27,Live Multiplier,1.32,
2026-08-15 14:23:27,Live Multiplier,1.33,
2026-08-15 14:23:27,Live Multiplier,1.34,
2026-08-15 14:23:27,Live Multiplier,1.34,
2026-08-15 14:23:27,Live Multiplier,1.31,
2026-08-15 14:23:27,Live Multiplier,1.32,
2026-08-15 14:23:27,Live Multiplier,1.33,
2026-08-15 14:23:27,Live Multiplier,1.34,
2026-08-15 14:23:27,Live Multiplier,1.35,
2026-08-15 14:23:27,Live Multiplier,1.35,
2026-08-15 14:23:27,Live Multiplier,1.35,
2026-08-15 14:23:27,Live Multiplier,1.37,
2026-08-15 14:23:27,Live Multiplier,1.37,
2026-08-15 14:23:27,Live Multiplier,1.38,
2026-08-15 14:23:27,Live Multiplier,1.37,
2026-08-15 14:23:27,Live Multiplier,1.38,
2026-08-15 14:23:27,Live Multiplier,1.39,
2026-08-15 14:23:27,Live Multiplier,1.39,
2026-08-15 14:23:27,Live Multiplier,1.38,
2026-08-15 14:23:27,Live Multiplier,1.39,
2026-08-15 14:23:27,Live Multiplier,1.4,
2026-08-15 14:23:27,Live Multiplier,1.4,
2026-08-15 14:23:27,Live Multiplier,1.4,
2026-08-15 14:23:27,Live Multiplier,1.41,
2026-08-15 14:23:27,Live Multiplier,1.41,
2026-08-15 14:23:27,Live Multiplier,1.41,
2026-08-15 14:23:27,Live Multiplier,1.43,
2026-08-15 14:23:27,Live Multiplier,1.43,
2026-08-15 14:23:27,Live Multiplier,1.44,
2026-08-15 14:23:27,Live Multiplier,1.44,
2026-08-15 14:23:27,Live Multiplier,1.43,
2026-08-15 14:23:27,Live Multiplier,1.44,
2026-08-15 14:23:27,Crash,1.45,
2026-08-15 14:23:28,Crash,1.45,
2026-08-15 14:23:28,Crash,1.45,
2026-08-15 14:23:31,Round Start,,0
2026-08-15 14:23:31,Round Start,,0
2026-08-15 14:23:36,Live Multiplier,1,
2026-08-15 14:23:36,Live Multiplier,1,
2026-08-15 14:23:36,Live Multiplier,1.01,
2026-08-15 14:23:36,Live Multiplier,1.01,
2026-08-15 14:23:36,Live Multiplier,1.02,
2026-08-15 14:23:36,Live Multiplier,1.02,
2026-08-15 14:23:36,Live Multiplier,1.03,
2026-08-15 14:23:36,Live Multiplier,1.03,
2026-08-15 14:23:36,Live Multiplier,1.04,
2026-08-15 14:23:36,Live Multiplier,1.04,
2026-08-15 14:23:37,Live Multiplier,1.04,
2026-08-15 14:23:37,Live Multiplier,1.05,
2026-08-15 14:23:37,Live Multiplier,1.04,
2026-08-15 14:23:37,Live Multiplier,1.05,
2026-08-15 14:23:37,Live Multiplier,1.06,
2026-08-15 14:23:37,Live Multiplier,1.07,
2026-08-15 14:23:37,Live Multiplier,1.07,
2026-08-15 14:23:37,Live Multiplier,1.06,
2026-08-15 14:23:37,Live Multiplier,1.07,
2026-08-15 14:23:37,Live Multiplier,1.08,
2026-08-15 14:23:37,Live Multiplier,1.08,
2026-08-15 14:23:37,Live Multiplier,1.08,
2026-08-15 14:23:37,Live Multiplier,1.09,
2026-08-15 14:23:37,Live Multiplier,1.09,
2026-08-15 14:23:37,Live Multiplier,1.09,
2026-08-15 14:23:37,Live Multiplier,1.1,
2026-08-15 14:23:37,Live Multiplier,1.1,
2026-08-15 14:23:37,Live Multiplier,1.11,
2026-08-15 14:23:37,Live Multiplier,1.11,
2026-08-15 14:23:37,Live Multiplier,1.1,
2026-08-15 14:23:37,Live Multiplier,1.11,
2026-08-15 14:23:37,Live Multiplier,1.12,
2026-08-15 14:23:37,Live Multiplier,1.12,
2026-08-15 14:23:37,Live Multiplier,1.12,
2026-08-15 14:23:37,Live Multiplier,1.13,
2026-08-15 14:23:37,Live Multiplier,1.13,
2026-08-15 14:23:37,Live Multiplier,1.13,
2026-08-15 14:23:38,Live Multiplier,1.14,
2026-08-15 14:23:38,Live Multiplier,1.14,
2026-08-15 14:23:38,Live Multiplier,1.15,
2026-08-15 14:23:38,Live Multiplier,1.15,
2026-08-15 14:23:38,Live Multiplier,1.14,
2026-08-15 14:23:38,Live Multiplier,1.15,
2026-08-15 14:23:38,Live Multiplier,1.16,
2026-08-15 14:23:38,Live Multiplier,1.16,
2026-08-15 14:23:38,Live Multiplier,1.16,
2026-08-15 14:23:38,Live Multiplier,1.17,
2026-08-15 14:23:38,Live Multiplier,1.17,
2026-08-15 14:23:38,Live Multiplier,1.17,
2026-08-15 14:23:38,Live Multiplier,1.18,
2026-08-15 14:23:38,Live Multiplier,1.18,
2026-08-15 14:23:38,Live Multiplier,1.18,
2026-08-15 14:23:38,Live Multiplier,1.19,
2026-08-15 14:23:38,Live Multiplier,1.19,
2026-08-15 14:23:38,Live Multiplier,1.2,
2026-08-15 14:23:38,Live Multiplier,1.2,
2026-08-15 14:23:38,Live Multiplier,1.19,
2026-08-15 14:23:38,Live Multiplier,1.2,
2026-08-15 14:23:38,Live Multiplier,1.21,
2026-08-15 14:23:38,Live Multiplier,1.21,
2026-08-15 14:23:38,Live Multiplier,1.21,
2026-08-15 14:23:38,Live Multiplier,1.22,
2026-08-15 14:23:38,Live Multiplier,1.22,
2026-08-15 14:23:38,Live Multiplier,1.22,
2026-08-15 14:23:38,Live Multiplier,1.23,
2026-08-15 14:23:38,Live Multiplier,1.23,
2026-08-15 14:23:38,Live Multiplier,1.23,
2026-08-15 14:23:39,Live Multiplier,1.24,
2026-08-15 14:23:39,Live Multiplier,1.24,
2026-08-15 14:23:39,Live Multiplier,1.24,
2026-08-15 14:23:39,Live Multiplier,1.25,
2026-08-15 14:23:39,Live Multiplier,1.25,
2026-08-15 14:23:39,Live Multiplier,1.26,
2026-08-15 14:23:39,Live Multiplier,1.26,
2026-08-15 14:23:39,Live Multiplier,1.25,
2026-08-15 14:23:39,Live Multiplier,1.26,
2026-08-15 14:23:39,Live Multiplier,1.27,
2026-08-15 14:23:39,Live Multiplier,1.27,
2026-08-15 14:23:39,Live Multiplier,1.27,
2026-08-15 14:23:39,Live Multiplier,1.29,
2026-08-15 14:23:39,Live Multiplier,1.29,
2026-08-15 14:23:39,Live Multiplier,1.29,
2026-08-15 14:23:39,Live Multiplier,1.3,
2026-08-15 14:23:39,Live Multiplier,1.3,
2026-08-15 14:23:39,Live Multiplier,1.3,
2026-08-15 14:23:39,Live Multiplier,1.31,
2026-08-15 14:23:39,Live Multiplier,1.31,
2026-08-15 14:23:39,Live Multiplier,1.31,
2026-08-15 14:23:39,Live Multiplier,1.32,
2026-08-15 14:23:39,Live Multiplier,1.32,
2026-08-15 14:23:39,Live Multiplier,1.32,
2026-08-15 14:23:39,Live Multiplier,1.33,
2026-08-15 14:23:39,Live Multiplier,1.33,
2026-08-15 14:23:39,Live Multiplier,1.33,
2026-08-15 14:23:39,Live Multiplier,1.34,
2026-08-15 14:23:39,Live Multiplier,1.34,
2026-08-15 14:23:40,Live Multiplier,1.35,
2026-08-15 14:23:40,Live Multiplier,1.35,
2026-08-15 14:23:40,Live Multiplier,1.37,
2026-08-15 14:23:40,Live Multiplier,1.37,
2026-08-15 14:23:40,Live Multiplier,1.34,
2026-08-15 14:23:40,Live Multiplier,1.35,
2026-08-15 14:23:40,Live Multiplier,1.37,
2026-08-15 14:23:40,Live Multiplier,1.38,
2026-08-15 14:23:40,Live Multiplier,1.38,
2026-08-15 14:23:40,Live Multiplier,1.39,
2026-08-15 14:23:40,Live Multiplier,1.39,
2026-08-15 14:23:40,Live Multiplier,1.38,
2026-08-15 14:23:40,Live Multiplier,1.39,
2026-08-15 14:23:40,Live Multiplier,1.4,
2026-08-15 14:23:40,Live Multiplier,1.4,
2026-08-15 14:23:40,Live Multiplier,1.4,
2026-08-15 14:23:40,Live Multiplier,1.41,
2026-08-15 14:23:40,Live Multiplier,1.41,
2026-08-15 14:23:40,Live Multiplier,1.41,
2026-08-15 14:23:40,Live Multiplier,1.43,
2026-08-15 14:23:40,Live Multiplier,1.43,
2026-08-15 14:23:40,Live Multiplier,1.43,
2026-08-15 14:23:40,Live Multiplier,1.44,
2026-08-15 14:23:40,Live Multiplier,1.44,
2026-08-15 14:23:40,Live Multiplier,1.44,
2026-08-15 14:23:40,Live Multiplier,1.45,
2026-08-15 14:23:40,Live Multiplier,1.45,
2026-08-15 14:23:40,Live Multiplier,1.45,
2026-08-15 14:23:40,Live Multiplier,1.46,
2026-08-15 14:23:41,Live Multiplier,1.48,
2026-08-15 14:23:41,Live Multiplier,1.49,
2026-08-15 14:23:41,Live Multiplier,1.46,
2026-08-15 14:23:41,Live Multiplier,1.48,
2026-08-15 14:23:41,Live Multiplier,1.49,
2026-08-15 14:23:41,Live Multiplier,1.46,
2026-08-15 14:23:41,Live Multiplier,1.48,
2026-08-15 14:23:41,Live Multiplier,1.49,
2026-08-15 14:23:41,Live Multiplier,1.5,
2026-08-15 14:23:41,Live Multiplier,1.5,
2026-08-15 14:23:41,Live Multiplier,1.5,
2026-08-15 14:23:41,Live Multiplier,1.52,
2026-08-15 14:23:41,Live Multiplier,1.52,
2026-08-15 14:23:41,Live Multiplier,1.52,
2026-08-15 14:23:41,Live Multiplier,1.53,
2026-08-15 14:23:41,Live Multiplier,1.53,
2026-08-15 14:23:41,Live Multiplier,1.53,
2026-08-15 14:23:41,Live Multiplier,1.54,
2026-08-15 14:23:41,Live Multiplier,1.54,
2026-08-15 14:23:41,Live Multiplier,1.54,
2026-08-15 14:23:41,Live Multiplier,1.56,
2026-08-15 14:23:41,Live Multiplier,1.56,
2026-08-15 14:23:41,Live Multiplier,1.56,
2026-08-15 14:23:41,Live Multiplier,1.57,
2026-08-15 14:23:41,Live Multiplier,1.57,
2026-08-15 14:23:41,Live Multiplier,1.58,
2026-08-15 14:23:41,Live Multiplier,1.58,
2026-08-15 14:23:41,Live Multiplier,1.57,
2026-08-15 14:23:41,Live Multiplier,1.58,
2026-08-15 14:23:41,Crash,1.59,
2026-08-15 14:23:41,Crash,1.59,
2026-08-15 14:23:41,Crash,1.59,
2026-08-15 14:23:44,Round Start,,0
2026-08-15 14:23:45,Round Start,,0
2026-08-15 14:23:46,Round Start,,0
2026-08-15 14:23:50,Live Multiplier,1,
2026-08-15 14:23:50,Live Multiplier,1,
2026-08-15 14:23:50,Live Multiplier,1,
2026-08-15 14:23:50,Live Multiplier,1.01,
2026-08-15 14:23:50,Live Multiplier,1.01,
2026-08-15 14:23:50,Live Multiplier,1.01,
2026-08-15 14:23:50,Live Multiplier,1.02,
2026-08-15 14:23:50,Live Multiplier,1.02,
2026-08-15 14:23:50,Live Multiplier,1.02,
2026-08-15 14:23:50,Live Multiplier,1.03,
2026-08-15 14:23:50,Live Multiplier,1.03,
2026-08-15 14:23:50,Live Multiplier,1.03,
